expense_id,rep_id,expense_date,category,amount_inr,reimbursed,policy_compliant,notes
EXP-20251107-006,REP-034,2025-11-07,Lodging,2409,true,true,Lodging — outstation visit
EXP-20251102-003,REP-034,2025-11-02,Travel,466,false,true,Cab to hospital
EXP-20251114-002,REP-034,2025-11-14,Food,429,true,true,Snacks for meeting
EXP-20251122-003,REP-034,2025-11-22,Lodging,3181,false,true,Guest house — 2 nights
EXP-20251125-004,REP-034,2025-11-25,Food,450,true,true,Team lunch with HCP
EXP-20251204-005,REP-034,2025-12-04,Samples,68,true,false,Sample packs for HCP
EXP-20251208-006,REP-034,2025-12-08,Travel,1274,false,true,Auto to clinic
EXP-20251212-004,REP-034,2025-12-12,Food,647,true,true,Team lunch with HCP
EXP-20251214-002,REP-034,2025-12-14,Food,149,true,true,Working lunch
EXP-20251215-003,REP-034,2025-12-15,Travel,1366,true,true,Auto to clinic
EXP-20251227-002,REP-034,2025-12-27,Other,1511,true,true,Misc expense
EXP-20251222-005,REP-034,2025-12-22,Lodging,2473,true,true,Hotel stay — field trip
EXP-20260101-005,REP-034,2026-01-01,Travel,950,true,true,Cab to hospital
EXP-20251230-001,REP-034,2025-12-30,Travel,444,true,true,Auto to clinic
EXP-20260109-001,REP-034,2026-01-09,Travel,1615,false,true,Cab to hospital
EXP-20260117-004,REP-034,2026-01-17,Travel,1577,true,true,Fuel reimbursement
EXP-20260114-005,REP-034,2026-01-14,Samples,674,true,true,Product samples drop
EXP-20260119-004,REP-034,2026-01-19,Travel,1314,false,true,Fuel reimbursement
EXP-20260124-005,REP-034,2026-01-24,Travel,1134,true,true,Fuel reimbursement
EXP-20260128-002,REP-034,2026-01-28,Samples,739,true,true,Sample packs for HCP
EXP-20260130-004,REP-034,2026-01-30,Travel,1842,true,true,Fuel reimbursement
EXP-20260206-006,REP-034,2026-02-06,Travel,356,true,true,Cab to hospital
EXP-20260207-002,REP-034,2026-02-07,Lodging,3072,true,true,Hotel stay — field trip
EXP-20260210-003,REP-034,2026-02-10,Lodging,1955,true,true,Guest house — 2 nights
EXP-20260220-007,REP-034,2026-02-20,Travel,608,true,true,Cab to hospital
EXP-20260221-004,REP-034,2026-02-21,Lodging,2697,true,true,Hotel stay — field trip
EXP-20260223-004,REP-034,2026-02-23,Travel,255,true,true,Train ticket
EXP-20260227-005,REP-034,2026-02-27,Travel,1728,true,true,Bus fare
EXP-20260301-002,REP-034,2026-03-01,Travel,754,true,true,Bus fare
EXP-20260302-006,REP-034,2026-03-02,Lodging,3107,true,true,Lodging — outstation visit
EXP-20260308-005,REP-034,2026-03-08,Food,409,true,true,Snacks for meeting
EXP-20260313-005,REP-034,2026-03-13,Lodging,3136,true,true,Lodging — outstation visit
EXP-20260317-002,REP-034,2026-03-17,Food,554,true,true,Working lunch
EXP-20260315-005,REP-034,2026-03-15,Samples,692,true,true,Sample packs for HCP
EXP-20260324-005,REP-034,2026-03-24,Lodging,2169,true,true,Guest house — 2 nights
EXP-20260329-004,REP-034,2026-03-29,Lodging,2012,true,true,Lodging — outstation visit
EXP-20260330-004,REP-034,2026-03-30,Travel,1476,true,true,Fuel reimbursement
EXP-20230404-004,REP-035,2023-04-04,Travel,831,true,true,Bus fare
EXP-20230415-003,REP-035,2023-04-15,Other,473,false,true,Printing materials
EXP-20230419-006,REP-035,2023-04-19,Food,741,true,true,Dinner with HCP
EXP-20230424-002,REP-035,2023-04-24,Travel,702,true,true,Bus fare
EXP-20230425-002,REP-035,2023-04-25,Lodging,3158,true,false,Guest house — 2 nights
EXP-20230506-004,REP-035,2023-05-06,Travel,705,true,true,Bus fare
EXP-20230515-002,REP-035,2023-05-15,Lodging,3639,true,true,Hotel stay — field trip
EXP-20230519-002,REP-035,2023-05-19,Food,738,true,true,Working lunch
EXP-20230519-003,REP-035,2023-05-19,Lodging,2346,true,true,Lodging — outstation visit
EXP-20230524-004,REP-035,2023-05-24,Travel,420,true,true,Fuel reimbursement
EXP-20230530-004,REP-035,2023-05-30,Travel,1319,true,true,Train ticket
EXP-20230604-005,REP-035,2023-06-04,Mobile,539,true,true,Mobile bill
EXP-20230606-005,REP-035,2023-06-06,Travel,252,true,true,Bus fare
EXP-20230612-003,REP-035,2023-06-12,Conference,1516,true,true,CME event fees
EXP-20230616-004,REP-035,2023-06-16,Travel,1041,true,false,Auto to clinic
EXP-20230615-006,REP-035,2023-06-15,Samples,642,true,true,Demo kit refill
EXP-20230626-004,REP-035,2023-06-26,Travel,301,false,true,Train ticket
EXP-20230625-003,REP-035,2023-06-25,Lodging,3026,true,true,Lodging — outstation visit
EXP-20230630-005,REP-035,2023-06-30,Lodging,3326,true,true,Lodging — outstation visit
EXP-20230628-004,REP-035,2023-06-28,Travel,726,true,true,Cab to hospital
EXP-20230706-004,REP-035,2023-07-06,Travel,406,true,true,Bus fare
EXP-20230708-002,REP-035,2023-07-08,Samples,179,false,true,Demo kit refill
EXP-20230711-004,REP-035,2023-07-11,Lodging,1903,true,true,Guest house — 2 nights
EXP-20230712-004,REP-035,2023-07-12,Lodging,3514,true,true,Guest house — 2 nights
EXP-20230720-006,REP-035,2023-07-20,Travel,1355,false,true,Bus fare
EXP-20230727-002,REP-035,2023-07-27,Travel,1542,true,true,Train ticket
EXP-20230726-006,REP-035,2023-07-26,Samples,1021,true,true,Demo kit refill
EXP-20230805-006,REP-035,2023-08-05,Samples,984,true,true,Demo kit refill
EXP-20230803-005,REP-035,2023-08-03,Travel,1513,true,true,Cab to hospital
EXP-20230812-006,REP-035,2023-08-12,Food,527,false,true,Team lunch with HCP
EXP-20230821-003,REP-035,2023-08-21,Travel,953,true,true,Auto to clinic
EXP-20230817-004,REP-035,2023-08-17,Lodging,3677,true,true,Guest house — 2 nights
EXP-20230826-003,REP-035,2023-08-26,Travel,233,false,false,Bus fare
EXP-20230902-003,REP-035,2023-09-02,Lodging,2590,true,true,Lodging — outstation visit
EXP-20230909-001,REP-035,2023-09-09,Travel,1756,true,true,Cab to hospital
EXP-20230908-005,REP-035,2023-09-08,Lodging,2582,false,true,Lodging — outstation visit
EXP-20230914-004,REP-035,2023-09-14,Travel,1607,true,true,Bus fare
EXP-20230916-001,REP-035,2023-09-16,Lodging,2180,true,true,Lodging — outstation visit
EXP-20230922-006,REP-035,2023-09-22,Travel,1905,true,true,Train ticket
EXP-20230925-004,REP-035,2023-09-25,Samples,814,true,true,Product samples drop
EXP-20230928-006,REP-035,2023-09-28,Travel,1741,true,true,Cab to hospital
EXP-20230929-007,REP-035,2023-09-29,Food,109,true,false,Team lunch with HCP
EXP-20231006-002,REP-035,2023-10-06,Food,177,true,true,Coffee meeting
EXP-20231014-007,REP-035,2023-10-14,Travel,1099,true,true,Fuel reimbursement
EXP-20231013-007,REP-035,2023-10-13,Mobile,205,true,true,Roaming charges
EXP-20231018-003,REP-035,2023-10-18,Food,651,true,false,Snacks for meeting
EXP-20231022-002,REP-035,2023-10-22,Travel,1980,true,true,Bus fare
EXP-20231027-004,REP-035,2023-10-27,Travel,306,true,true,Cab to hospital
EXP-20231031-004,REP-035,2023-10-31,Food,103,true,true,Coffee meeting
EXP-20231109-006,REP-035,2023-11-09,Travel,793,true,true,Fuel reimbursement
EXP-20231112-005,REP-035,2023-11-12,Samples,954,true,true,Sample packs for HCP
EXP-20231120-003,REP-035,2023-11-20,Travel,999,true,true,Fuel reimbursement
EXP-20231119-008,REP-035,2023-11-19,Samples,941,true,true,Sample packs for HCP
EXP-20231125-005,REP-035,2023-11-25,Lodging,3002,true,true,Lodging — outstation visit
EXP-20231123-003,REP-035,2023-11-23,Food,566,true,true,Working lunch
EXP-20231129-005,REP-035,2023-11-29,Lodging,2024,true,true,Hotel stay — field trip
EXP-20231207-006,REP-035,2023-12-07,Travel,930,true,true,Train ticket
EXP-20231207-007,REP-035,2023-12-07,Samples,370,true,true,Sample packs for HCP
EXP-20231214-004,REP-035,2023-12-14,Travel,745,true,true,Auto to clinic
EXP-20231214-005,REP-035,2023-12-14,Travel,1352,true,true,Auto to clinic
EXP-20231224-004,REP-035,2023-12-24,Food,673,true,true,Coffee meeting
EXP-20231219-005,REP-035,2023-12-19,Food,620,false,true,Working lunch
EXP-20231230-005,REP-035,2023-12-30,Food,602,true,true,Working lunch
EXP-20231230-006,REP-035,2023-12-30,Travel,1585,true,true,Fuel reimbursement
EXP-20240106-005,REP-035,2024-01-06,Food,103,true,true,Dinner with HCP
EXP-20240102-003,REP-035,2024-01-02,Travel,1123,false,true,Auto to clinic
EXP-20240115-004,REP-035,2024-01-15,Travel,1554,true,true,Bus fare
EXP-20240120-007,REP-035,2024-01-20,Samples,329,true,true,Demo kit refill
EXP-20240116-006,REP-035,2024-01-16,Mobile,678,true,true,Roaming charges
EXP-20240126-004,REP-035,2024-01-26,Lodging,3609,true,true,Lodging — outstation visit
EXP-20240130-006,REP-035,2024-01-30,Food,132,true,true,Coffee meeting
EXP-20240209-006,REP-035,2024-02-09,Lodging,1788,true,true,Guest house — 2 nights
EXP-20240210-005,REP-035,2024-02-10,Mobile,782,true,false,Mobile bill
EXP-20240219-003,REP-035,2024-02-19,Travel,655,true,true,Cab to hospital
EXP-20240218-007,REP-035,2024-02-18,Travel,1141,true,true,Train ticket
EXP-20240222-005,REP-035,2024-02-22,Samples,604,true,true,Sample packs for HCP
EXP-20240225-003,REP-035,2024-02-25,Travel,1900,true,true,Cab to hospital
EXP-20240301-005,REP-035,2024-03-01,Travel,1269,true,true,Cab to hospital
EXP-20240227-007,REP-035,2024-02-27,Food,420,false,true,Working lunch
EXP-20240308-005,REP-035,2024-03-08,Food,448,true,true,Working lunch
EXP-20240309-005,REP-035,2024-03-09,Food,558,true,true,Coffee meeting
EXP-20240314-003,REP-035,2024-03-14,Samples,159,true,true,Product samples drop
EXP-20240314-004,REP-035,2024-03-14,Travel,1893,true,true,Bus fare
EXP-20240323-006,REP-035,2024-03-23,Food,717,true,true,Coffee meeting
EXP-20240325-002,REP-035,2024-03-25,Food,344,true,true,Snacks for meeting
EXP-20240326-003,REP-035,2024-03-26,Travel,1777,true,true,Bus fare
EXP-20240407-007,REP-035,2024-04-07,Travel,910,true,true,Train ticket
EXP-20240412-004,REP-035,2024-04-12,Travel,1723,true,true,Cab to hospital
EXP-20240422-002,REP-035,2024-04-22,Other,1660,true,true,Misc expense
EXP-20240426-002,REP-035,2024-04-26,Lodging,3514,true,true,Hotel stay — field trip
EXP-20240424-006,REP-035,2024-04-24,Travel,490,true,true,Bus fare
EXP-20240503-003,REP-035,2024-05-03,Travel,888,true,true,Cab to hospital
EXP-20240430-002,REP-035,2024-04-30,Travel,1996,true,true,Bus fare
EXP-20240513-004,REP-035,2024-05-13,Food,499,true,true,Working lunch
EXP-20240511-004,REP-035,2024-05-11,Food,601,true,true,Team lunch with HCP
EXP-20240516-004,REP-035,2024-05-16,Conference,4457,true,true,CME event fees
EXP-20240515-005,REP-035,2024-05-15,Travel,390,true,true,Cab to hospital
EXP-20240526-008,REP-035,2024-05-26,Mobile,266,true,true,Internet recharge
EXP-20240531-003,REP-035,2024-05-31,Travel,284,true,true,Auto to clinic
EXP-20240607-006,REP-035,2024-06-07,Travel,963,true,true,Auto to clinic
EXP-20240605-004,REP-035,2024-06-05,Travel,1679,true,true,Bus fare
EXP-20240611-002,REP-035,2024-06-11,Food,490,true,true,Working lunch
EXP-20240620-003,REP-035,2024-06-20,Travel,1672,true,true,Bus fare
EXP-20240623-004,REP-035,2024-06-23,Lodging,2047,false,true,Lodging — outstation visit
EXP-20240627-006,REP-035,2024-06-27,Food,351,true,true,Coffee meeting
EXP-20240628-001,REP-035,2024-06-28,Food,281,true,true,Snacks for meeting
EXP-20240707-003,REP-035,2024-07-07,Lodging,2063,true,true,Guest house — 2 nights
EXP-20240705-002,REP-035,2024-07-05,Mobile,333,true,true,Mobile bill
EXP-20240715-008,REP-035,2024-07-15,Travel,1153,true,true,Auto to clinic
EXP-20240714-003,REP-035,2024-07-14,Food,426,true,true,Coffee meeting
EXP-20240718-005,REP-035,2024-07-18,Lodging,2969,true,true,Lodging — outstation visit
EXP-20240717-005,REP-035,2024-07-17,Travel,1144,true,true,Train ticket
EXP-20240728-009,REP-035,2024-07-28,Lodging,3758,true,true,Hotel stay — field trip
EXP-20240805-005,REP-035,2024-08-05,Food,290,true,true,Dinner with HCP
EXP-20240801-003,REP-035,2024-08-01,Food,283,true,true,Snacks for meeting
EXP-20240806-005,REP-035,2024-08-06,Mobile,576,true,true,Mobile bill
EXP-20240815-006,REP-035,2024-08-15,Lodging,3336,true,true,Hotel stay — field trip
EXP-20240822-006,REP-035,2024-08-22,Travel,1107,true,true,Auto to clinic
EXP-20240827-004,REP-035,2024-08-27,Food,118,true,true,Coffee meeting
EXP-20240907-008,REP-035,2024-09-07,Samples,547,true,true,Sample packs for HCP
EXP-20240903-007,REP-035,2024-09-03,Lodging,3257,true,true,Guest house — 2 nights
EXP-20240914-006,REP-035,2024-09-14,Conference,3170,true,true,Conference registration
EXP-20240913-005,REP-035,2024-09-13,Travel,1793,true,true,Bus fare
EXP-20240923-004,REP-035,2024-09-23,Travel,1186,true,true,Train ticket
EXP-20240923-005,REP-035,2024-09-23,Samples,778,true,true,Sample packs for HCP
EXP-20240926-008,REP-035,2024-09-26,Travel,1371,true,true,Auto to clinic
EXP-20240925-004,REP-035,2024-09-25,Lodging,1824,true,true,Lodging — outstation visit
EXP-20241001-004,REP-035,2024-10-01,Food,420,true,true,Team lunch with HCP
EXP-20241011-003,REP-035,2024-10-11,Food,214,true,true,Snacks for meeting
EXP-20241008-006,REP-035,2024-10-08,Food,748,false,true,Dinner with HCP
EXP-20241019-006,REP-035,2024-10-19,Travel,1170,true,true,Train ticket
EXP-20241020-006,REP-035,2024-10-20,Travel,1147,true,true,Cab to hospital
EXP-20241028-004,REP-035,2024-10-28,Samples,466,true,true,Demo kit refill
EXP-20241104-003,REP-035,2024-11-04,Samples,863,false,true,Product samples drop
EXP-20241104-004,REP-035,2024-11-04,Food,703,true,true,Working lunch
EXP-20241109-005,REP-035,2024-11-09,Food,141,true,true,Dinner with HCP
EXP-20241111-003,REP-035,2024-11-11,Food,156,true,true,Team lunch with HCP
EXP-20241113-003,REP-035,2024-11-13,Lodging,2842,true,true,Guest house — 2 nights
EXP-20241122-004,REP-035,2024-11-22,Travel,1394,true,true,Cab to hospital
EXP-20241121-003,REP-035,2024-11-21,Travel,1892,true,true,Train ticket
EXP-20241201-010,REP-035,2024-12-01,Lodging,2099,true,true,Lodging — outstation visit
EXP-20241206-004,REP-035,2024-12-06,Travel,1799,true,true,Fuel reimbursement
EXP-20241211-004,REP-035,2024-12-11,Lodging,2291,true,true,Guest house — 2 nights
EXP-20241210-005,REP-035,2024-12-10,Food,452,true,true,Dinner with HCP
EXP-20241218-007,REP-035,2024-12-18,Food,618,true,true,Team lunch with HCP
EXP-20241225-003,REP-035,2024-12-25,Food,286,false,true,Coffee meeting
EXP-20250101-004,REP-035,2025-01-01,Mobile,693,true,true,Mobile bill
EXP-20250106-006,REP-035,2025-01-06,Travel,1689,true,true,Fuel reimbursement
EXP-20250112-005,REP-035,2025-01-12,Conference,1091,true,true,Conference registration
EXP-20250118-007,REP-035,2025-01-18,Travel,756,true,true,Train ticket
EXP-20250116-007,REP-035,2025-01-16,Travel,903,true,true,Auto to clinic
EXP-20250127-005,REP-035,2025-01-27,Mobile,574,true,true,Internet recharge
EXP-20250122-005,REP-035,2025-01-22,Travel,943,true,true,Train ticket
EXP-20250129-005,REP-035,2025-01-29,Travel,800,true,true,Train ticket
EXP-20250206-003,REP-035,2025-02-06,Travel,1170,true,true,Fuel reimbursement
EXP-20250209-008,REP-035,2025-02-09,Food,774,true,true,Snacks for meeting
EXP-20250216-008,REP-035,2025-02-16,Lodging,2647,false,true,Lodging — outstation visit
EXP-20250214-006,REP-035,2025-02-14,Lodging,2671,true,true,Lodging — outstation visit
EXP-20250220-007,REP-035,2025-02-20,Travel,1363,true,true,Bus fare
EXP-20250302-007,REP-035,2025-03-02,Food,305,false,true,Working lunch
EXP-20250225-005,REP-035,2025-02-25,Travel,1153,true,true,Fuel reimbursement
EXP-20250305-005,REP-035,2025-03-05,Lodging,3266,true,true,Lodging — outstation visit
EXP-20250317-006,REP-035,2025-03-17,Other,363,true,true,Misc expense
EXP-20250312-009,REP-035,2025-03-12,Food,741,true,true,Snacks for meeting
EXP-20250322-008,REP-035,2025-03-22,Travel,1859,true,true,Fuel reimbursement
EXP-20250328-004,REP-035,2025-03-28,Travel,667,true,true,Fuel reimbursement
EXP-20250405-007,REP-035,2025-04-05,Lodging,3127,true,true,Hotel stay — field trip
EXP-20250404-003,REP-035,2025-04-04,Travel,885,true,true,Bus fare
EXP-20250408-007,REP-035,2025-04-08,Travel,621,true,true,Cab to hospital
EXP-20250419-005,REP-035,2025-04-19,Travel,581,true,true,Bus fare
EXP-20250418-003,REP-035,2025-04-18,Travel,1935,true,true,Fuel reimbursement
EXP-20250425-009,REP-035,2025-04-25,Samples,331,true,true,Product samples drop
EXP-20250504-006,REP-035,2025-05-04,Travel,1075,true,true,Train ticket
EXP-20250507-003,REP-035,2025-05-07,Mobile,354,true,true,Internet recharge
EXP-20250507-004,REP-035,2025-05-07,Food,663,true,true,Team lunch with HCP
EXP-20250516-006,REP-035,2025-05-16,Food,250,true,true,Working lunch
EXP-20250523-007,REP-035,2025-05-23,Lodging,3169,true,true,Hotel stay — field trip
EXP-20250602-006,REP-035,2025-06-02,Travel,1749,true,true,Fuel reimbursement
EXP-20250602-007,REP-035,2025-06-02,Travel,752,true,false,Fuel reimbursement
EXP-20250604-004,REP-035,2025-06-04,Food,173,true,true,Coffee meeting
EXP-20250604-005,REP-035,2025-06-04,Samples,1026,true,false,Sample packs for HCP
EXP-20250610-006,REP-035,2025-06-10,Travel,861,false,true,Auto to clinic
EXP-20250610-007,REP-035,2025-06-10,Travel,1041,true,true,Bus fare
EXP-20250622-005,REP-035,2025-06-22,Travel,1486,true,true,Auto to clinic
EXP-20250618-004,REP-035,2025-06-18,Other,126,true,false,Stationery
EXP-20250630-006,REP-035,2025-06-30,Food,797,true,true,Dinner with HCP
EXP-20250630-007,REP-035,2025-06-30,Lodging,2066,true,true,Hotel stay — field trip
EXP-20250705-008,REP-035,2025-07-05,Lodging,3099,false,true,Guest house — 2 nights
EXP-20250708-006,REP-035,2025-07-08,Travel,395,true,true,Fuel reimbursement
EXP-20250712-007,REP-035,2025-07-12,Travel,554,true,true,Auto to clinic
EXP-20250720-004,REP-035,2025-07-20,Food,160,true,true,Dinner with HCP
EXP-20250717-003,REP-035,2025-07-17,Lodging,2482,false,true,Hotel stay — field trip
EXP-20250727-004,REP-035,2025-07-27,Mobile,498,true,true,Mobile bill
EXP-20250803-002,REP-035,2025-08-03,Travel,665,true,true,Cab to hospital
EXP-20250806-007,REP-035,2025-08-06,Lodging,2279,false,true,Hotel stay — field trip
EXP-20250818-007,REP-035,2025-08-18,Samples,745,false,true,Product samples drop
EXP-20250816-005,REP-035,2025-08-16,Samples,672,true,true,Demo kit refill
EXP-20250820-004,REP-035,2025-08-20,Travel,971,true,true,Fuel reimbursement
EXP-20250829-005,REP-035,2025-08-29,Food,619,true,true,Team lunch with HCP
EXP-20250907-004,REP-035,2025-09-07,Travel,1694,true,true,Cab to hospital
EXP-20250912-006,REP-035,2025-09-12,Travel,1693,true,true,Fuel reimbursement
EXP-20250911-003,REP-035,2025-09-11,Lodging,3219,true,true,Hotel stay — field trip
EXP-20250919-008,REP-035,2025-09-19,Food,488,true,true,Snacks for meeting
EXP-20250928-004,REP-035,2025-09-28,Food,523,true,true,Coffee meeting
EXP-20251001-003,REP-035,2025-10-01,Lodging,3217,true,true,Lodging — outstation visit
EXP-20251004-004,REP-035,2025-10-04,Travel,315,true,true,Cab to hospital
EXP-20251007-006,REP-035,2025-10-07,Food,765,true,true,Snacks for meeting
EXP-20251013-003,REP-035,2025-10-13,Travel,780,true,true,Train ticket
EXP-20251016-005,REP-035,2025-10-16,Travel,411,true,true,Train ticket
EXP-20251025-005,REP-035,2025-10-25,Samples,528,true,false,Demo kit refill
EXP-20251026-006,REP-035,2025-10-26,Travel,871,true,true,Cab to hospital
EXP-20251101-006,REP-035,2025-11-01,Food,233,true,true,Coffee meeting
